coords,alt,time
"(42.666667, -2.031642)",430.629,2017-04-30 09:15:00+00:00
"(42.666521, -2.032047)",428.036,2017-04-30 09:15:12+00:00
"(42.666129, -2.03214)",429.017,2017-04-30 09:15:29+00:00
"(42.666341, -2.03222)",429.018,2017-04-30 09:18:35+00:00
"(42.666289, -2.032057)",428.608,2017-04-30 09:20:45+00:00
"(42.665643, -2.031987)",430.994,2017-04-30 09:21:11+00:00
"(42.665104, -2.032096)",433.372,2017-04-30 09:21:30+00:00
"(42.664583, -2.032317)",436.089,2017-04-30 09:21:48+00:00
"(42.664361, -2.033026)",445.689,2017-04-30 09:24:25+00:00
"(42.664161, -2.033223)",438.056,2017-04-30 09:25:18+00:00
"(42.663986, -2.032965)",438.645,2017-04-30 09:25:26+00:00
"(42.663445, -2.032827)",441.339,2017-04-30 09:25:46+00:00
"(42.662434, -2.033216)",446.556,2017-04-30 09:26:29+00:00
"(42.661337, -2.03395)",455.267,2017-04-30 09:27:30+00:00
"(42.66088, -2.03408)",457.181,2017-04-30 09:27:56+00:00
"(42.660532, -2.033902)",460.219,2017-04-30 09:28:20+00:00
"(42.659794, -2.034212)",466.608,2017-04-30 09:29:16+00:00
"(42.658964, -2.035671)",477.717,2017-04-30 09:30:53+00:00
"(42.655614, -2.038902)",491.165,2017-04-30 09:33:47+00:00
"(42.653864, -2.04162)",488.222,2017-04-30 09:34:50+00:00
"(42.653113, -2.041735)",492.392,2017-04-30 09:35:33+00:00
"(42.651687, -2.04264)",505.299,2017-04-30 09:37:33+00:00
"(42.650912, -2.043617)",511.148,2017-04-30 09:38:55+00:00
"(42.650862, -2.043478)",513.972,2017-04-30 09:41:38+00:00
"(42.651002, -2.043556)",510.779,2017-04-30 09:46:58+00:00
"(42.650395, -2.043971)",516.171,2017-04-30 09:47:47+00:00
"(42.648247, -2.047276)",533.741,2017-04-30 09:50:49+00:00
"(42.647412, -2.047736)",540.615,2017-04-30 09:51:46+00:00
"(42.646355, -2.047909)",549.708,2017-04-30 09:53:12+00:00
"(42.647114, -2.053283)",557.678,2017-04-30 09:56:05+00:00
"(42.644435, -2.059955)",577.326,2017-04-30 09:59:50+00:00
"(42.643884, -2.06173)",580.873,2017-04-30 10:00:41+00:00
"(42.642956, -2.063283)",584.743,2017-04-30 10:01:39+00:00
"(42.638744, -2.071622)",592.45,2017-04-30 10:04:59+00:00
"(42.63855, -2.072317)",594.929,2017-04-30 10:05:19+00:00
"(42.638441, -2.074075)",603.123,2017-04-30 10:06:17+00:00
"(42.637308, -2.078544)",586.86,2017-04-30 10:07:07+00:00
"(42.636774, -2.082821)",573.746,2017-04-30 10:07:38+00:00
"(42.636191, -2.083872)",570.188,2017-04-30 10:07:52+00:00
"(42.635058, -2.085416)",570.616,2017-04-30 10:08:20+00:00
"(42.634371, -2.087476)",575.708,2017-04-30 10:09:14+00:00
"(42.632492, -2.089085)",581.645,2017-04-30 10:10:23+00:00
"(42.629994, -2.090426)",587.193,2017-04-30 10:11:47+00:00
"(42.626442, -2.096009)",610.06,2017-04-30 10:15:33+00:00
"(42.625884, -2.097332)",614.71,2017-04-30 10:16:20+00:00
"(42.625668, -2.098432)",616.177,2017-04-30 10:16:51+00:00
"(42.625217, -2.09889)",616.816,2017-04-30 10:17:12+00:00
"(42.624941, -2.098931)",615.47,2017-04-30 10:17:22+00:00
"(42.624868, -2.098819)",615.297,2017-04-30 10:17:25+00:00
"(42.624643, -2.097931)",612.463,2017-04-30 10:17:51+00:00
"(42.624762, -2.098106)",615.044,2017-04-30 10:18:00+00:00
"(42.624209, -2.097199)",617.018,2017-04-30 10:18:30+00:00
"(42.623679, -2.096713)",618.408,2017-04-30 10:18:50+00:00
"(42.623497, -2.096714)",618.327,2017-04-30 10:18:54+00:00
"(42.622537, -2.098147)",608.575,2017-04-30 10:19:12+00:00
"(42.622057, -2.098628)",604.182,2017-04-30 10:19:18+00:00
"(42.617181, -2.101773)",600.572,2017-04-30 10:21:03+00:00
"(42.607868, -2.109216)",550.849,2017-04-30 10:22:55+00:00
"(42.606856, -2.110353)",541.948,2017-04-30 10:23:08+00:00
"(42.604925, -2.111663)",528.662,2017-04-30 10:23:28+00:00
"(42.600161, -2.118851)",520.559,2017-04-30 10:25:12+00:00
"(42.600029, -2.119347)",521.021,2017-04-30 10:25:17+00:00
"(42.59959, -2.119724)",521.041,2017-04-30 10:25:25+00:00
"(42.597959, -2.122309)",524.705,2017-04-30 10:26:21+00:00
"(42.5934, -2.135609)",499.608,2017-04-30 10:28:40+00:00
"(42.592935, -2.136521)",499.173,2017-04-30 10:28:51+00:00
"(42.592085, -2.137118)",498.121,2017-04-30 10:29:05+00:00
"(42.58881, -2.137521)",497.458,2017-04-30 10:29:56+00:00
"(42.587196, -2.138924)",503.588,2017-04-30 10:30:48+00:00
"(42.579122, -2.150896)",489.685,2017-04-30 10:36:11+00:00
"(42.578939, -2.151358)",490.044,2017-04-30 10:36:16+00:00
"(42.579042, -2.152609)",491.068,2017-04-30 10:36:33+00:00
"(42.576557, -2.155787)",485.135,2017-04-30 10:37:51+00:00
"(42.574056, -2.168561)",461.254,2017-04-30 10:40:01+00:00
"(42.573402, -2.170023)",458.756,2017-04-30 10:40:21+00:00
"(42.57243, -2.171464)",459.411,2017-04-30 10:40:47+00:00
"(42.571365, -2.173948)",469.008,2017-04-30 10:41:54+00:00
"(42.568478, -2.191466)",445.046,2017-04-30 10:46:57+00:00
"(42.568264, -2.191736)",445.084,2017-04-30 10:49:02+00:00
"(42.568258, -2.192656)",443.361,2017-04-30 10:49:21+00:00
"(42.568916, -2.19324)",442.751,2017-04-30 10:49:43+00:00
"(42.568638, -2.194198)",445.098,2017-04-30 10:50:10+00:00
"(42.568691, -2.19447)",445.177,2017-04-30 10:50:23+00:00
"(42.568532, -2.194416)",445.531,2017-05-01 05:24:24+00:00
"(42.567856, -2.197159)",458.728,2017-05-01 05:25:53+00:00
"(42.567272, -2.198785)",466.655,2017-05-01 05:27:09+00:00
"(42.567082, -2.200961)",471.207,2017-05-01 05:28:16+00:00
"(42.566607, -2.203366)",467.117,2017-05-01 05:28:55+00:00
"(42.566111, -2.207974)",466.708,2017-05-01 05:30:06+00:00
"(42.565023, -2.223152)",466.256,2017-05-01 05:34:36+00:00
"(42.562881, -2.235642)",451.714,2017-05-01 05:37:50+00:00
"(42.563162, -2.236375)",455.391,2017-05-01 05:38:13+00:00
"(42.56356, -2.236903)",457.731,2017-05-01 05:38:35+00:00
"(42.563836, -2.241964)",463.978,2017-05-01 05:40:23+00:00
"(42.563463, -2.245587)",463.837,2017-05-01 05:41:37+00:00
"(42.56367, -2.247652)",466.881,2017-05-01 05:42:29+00:00
"(42.564323, -2.249408)",462.438,2017-05-01 05:43:13+00:00
"(42.563981, -2.252366)",460.557,2017-05-01 05:43:54+00:00
"(42.563571, -2.254055)",456.3,2017-05-01 05:44:16+00:00
"(42.563745, -2.255113)",453.52,2017-05-01 05:44:30+00:00
"(42.562838, -2.256369)",459.408,2017-05-01 05:45:41+00:00
"(42.562897, -2.257311)",464.426,2017-05-01 05:46:36+00:00
"(42.560789, -2.259275)",470.194,2017-05-01 05:47:47+00:00
"(42.559397, -2.26116)",465.851,2017-05-01 05:48:44+00:00
"(42.557614, -2.264915)",470.841,2017-05-01 05:50:01+00:00
"(42.557435, -2.265039)",471.798,2017-05-01 05:50:09+00:00
"(42.556439, -2.265011)",477.957,2017-05-01 05:50:53+00:00
"(42.555293, -2.266311)",486.251,2017-05-01 05:52:07+00:00
"(42.554919, -2.266458)",488.948,2017-05-01 05:52:28+00:00
"(42.554396, -2.266535)",492.836,2017-05-01 05:52:54+00:00
"(42.553598, -2.266028)",488.117,2017-05-01 05:53:12+00:00
"(42.55296, -2.265975)",486.518,2017-05-01 05:53:23+00:00
"(42.552269, -2.26659)",480.408,2017-05-01 05:53:38+00:00
"(42.552133, -2.266944)",478.044,2017-05-01 05:54:00+00:00
"(42.551945, -2.266585)",478.082,2017-05-01 05:54:26+00:00
"(42.551415, -2.266829)",471.449,2017-05-01 05:54:49+00:00
"(42.550874, -2.267245)",465.199,2017-05-01 05:55:21+00:00
"(42.550577, -2.267738)",460.036,2017-05-01 05:55:35+00:00
"(42.550393, -2.268452)",454.835,2017-05-01 05:55:47+00:00
"(42.550469, -2.269378)",442.579,2017-05-01 05:56:31+00:00
"(42.551383, -2.270668)",453.616,2017-05-01 05:58:18+00:00
"(42.55175, -2.270845)",460.071,2017-05-01 05:58:58+00:00
"(42.552042, -2.271217)",461.741,2017-05-01 06:00:04+00:00
"(42.551904, -2.271936)",469.315,2017-05-01 06:00:36+00:00
"(42.552021, -2.272188)",470.208,2017-05-01 06:00:51+00:00
"(42.551206, -2.274665)",484.788,2017-05-01 06:02:30+00:00
"(42.549651, -2.27732)",497.866,2017-05-01 06:04:28+00:00
"(42.549459, -2.279815)",506.013,2017-05-01 06:08:29+00:00
"(42.549032, -2.28229)",505.913,2017-05-01 06:09:20+00:00
"(42.548576, -2.283013)",496.15,2017-05-01 06:09:38+00:00
"(42.548293, -2.284155)",493.149,2017-05-01 06:10:01+00:00
"(42.547201, -2.285526)",492.353,2017-05-01 06:11:02+00:00
"(42.547182, -2.286201)",488.06,2017-05-01 06:11:12+00:00
"(42.546706, -2.287361)",494.239,2017-05-01 06:11:50+00:00
"(42.546366, -2.287537)",500.801,2017-05-01 06:12:20+00:00
"(42.545367, -2.287409)",517.421,2017-05-01 06:13:52+00:00
"(42.544819, -2.287914)",523.008,2017-05-01 06:15:12+00:00
"(42.544284, -2.29145)",538.154,2017-05-01 06:17:32+00:00
"(42.543781, -2.292542)",548.932,2017-05-01 06:23:48+00:00
"(42.543959, -2.292275)",546.039,2017-05-01 06:24:17+00:00
"(42.544028, -2.292342)",546.989,2017-05-01 06:24:24+00:00
"(42.541622, -2.297317)",561.186,2017-05-01 06:27:07+00:00
"(42.541685, -2.298069)",554.995,2017-05-01 06:27:17+00:00
"(42.542512, -2.299491)",542.879,2017-05-01 06:27:37+00:00
"(42.542365, -2.299992)",539.566,2017-05-01 06:29:40+00:00
"(42.542137, -2.300127)",539.165,2017-05-01 06:29:44+00:00
"(42.54069, -2.300008)",547.868,2017-05-01 06:30:54+00:00
"(42.5403, -2.300124)",548.614,2017-05-01 06:31:07+00:00
"(42.540139, -2.300584)",547.708,2017-05-01 06:31:15+00:00
"(42.540336, -2.301878)",540.067,2017-05-01 06:31:29+00:00
"(42.540239, -2.302279)",537.775,2017-05-01 06:31:33+00:00
"(42.539643, -2.302393)",542.042,2017-05-01 06:31:42+00:00
"(42.538725, -2.301604)",549.592,2017-05-01 06:32:23+00:00
"(42.538189, -2.301626)",554.329,2017-05-01 06:32:49+00:00
"(42.53787, -2.301939)",556.918,2017-05-01 06:33:12+00:00
"(42.53742, -2.303123)",562.622,2017-05-01 06:34:03+00:00
"(42.536658, -2.303622)",566.119,2017-05-01 06:34:41+00:00
"(42.536477, -2.303922)",567.318,2017-05-01 06:34:54+00:00
"(42.536165, -2.30728)",561.098,2017-05-01 06:35:51+00:00
"(42.534855, -2.311014)",547.417,2017-05-01 06:37:24+00:00
"(42.534718, -2.311793)",543.708,2017-05-01 06:37:30+00:00
"(42.534943, -2.312809)",538.342,2017-05-01 06:37:38+00:00
"(42.535906, -2.314572)",525.23,2017-05-01 06:38:13+00:00
"(42.535761, -2.314863)",524.557,2017-05-01 06:38:44+00:00
"(42.53506, -2.315034)",519.277,2017-05-01 06:38:53+00:00
"(42.534795, -2.314957)",517.224,2017-05-01 06:38:56+00:00
"(42.534244, -2.314421)",514.523,2017-05-01 06:39:03+00:00
"(42.534073, -2.314434)",513.467,2017-05-01 06:39:05+00:00
"(42.533986, -2.314619)",512.634,2017-05-01 06:39:07+00:00
"(42.534153, -2.315579)",506.482,2017-05-01 06:39:15+00:00
"(42.534834, -2.316886)",497.843,2017-05-01 06:39:27+00:00
"(42.534582, -2.318508)",489.017,2017-05-01 06:39:41+00:00
"(42.533326, -2.320432)",474.808,2017-05-01 06:40:26+00:00
"(42.532865, -2.320843)",471.199,2017-05-01 06:40:39+00:00
"(42.53221, -2.321052)",466.827,2017-05-01 06:40:47+00:00
"(42.531515, -2.321075)",463.244,2017-05-01 06:40:54+00:00
"(42.52751, -2.322889)",451.644,2017-05-01 06:41:44+00:00
"(42.52622, -2.325183)",462.891,2017-05-01 06:42:53+00:00
"(42.525985, -2.327024)",472.86,2017-05-01 06:44:05+00:00
"(42.526378, -2.328189)",478.314,2017-05-01 06:44:57+00:00
"(42.526283, -2.329514)",486.061,2017-05-01 06:45:44+00:00
"(42.526988, -2.330847)",494.484,2017-05-01 06:46:53+00:00
"(42.527005, -2.33143)",498.207,2017-05-01 06:47:19+00:00
"(42.526819, -2.331687)",498.217,2017-05-01 06:47:32+00:00
"(42.526558, -2.331732)",500.208,2017-05-01 06:47:45+00:00
"(42.525235, -2.331151)",506.749,2017-05-01 06:48:52+00:00
"(42.524743, -2.331327)",509.027,2017-05-01 06:49:19+00:00
"(42.524453, -2.33204)",505.154,2017-05-01 06:49:37+00:00
"(42.524104, -2.334208)",496.754,2017-05-01 06:50:06+00:00
"(42.523457, -2.336101)",490.181,2017-05-01 06:50:55+00:00
"(42.523144, -2.336873)",481.76,2017-05-01 06:51:08+00:00
"(42.522811, -2.33718)",478.454,2017-05-01 06:51:17+00:00
"(42.522003, -2.339108)",482.761,2017-05-01 06:52:03+00:00
"(42.522023, -2.339316)",484.492,2017-05-01 06:52:22+00:00
"(42.521035, -2.340762)",483.373,2017-05-01 06:53:05+00:00
"(42.519458, -2.344941)",475.02,2017-05-01 06:54:14+00:00
"(42.518026, -2.351649)",461.408,2017-05-01 06:55:49+00:00
"(42.518044, -2.354177)",450.12,2017-05-01 06:56:10+00:00
"(42.517052, -2.358214)",446.658,2017-05-01 06:56:54+00:00
"(42.516952, -2.359124)",445.265,2017-05-01 06:57:05+00:00
"(42.516694, -2.35969)",445.015,2017-05-01 06:57:13+00:00
"(42.5158, -2.363236)",445.872,2017-05-01 06:58:27+00:00
"(42.516074, -2.362261)",446.681,2017-05-01 06:58:53+00:00
"(42.516301, -2.362172)",447.185,2017-05-01 06:59:08+00:00
"(42.516027, -2.362362)",446.052,2017-05-01 06:59:22+00:00
"(42.515376, -2.364964)",444.693,2017-05-01 07:02:20+00:00
"(42.51547, -2.364729)",444.465,2017-05-01 07:02:29+00:00
"(42.51548, -2.36758)",446.921,2017-05-01 07:03:32+00:00
"(42.515373, -2.368422)",449.208,2017-05-01 07:04:00+00:00
"(42.515054, -2.368937)",454.86,2017-05-01 07:04:56+00:00
"(42.51533, -2.369311)",459.648,2017-05-01 07:05:26+00:00
"(42.515363, -2.369711)",465.395,2017-05-01 07:06:08+00:00
"(42.515299, -2.37001)",467.045,2017-05-01 07:06:21+00:00
"(42.515083, -2.369953)",467.732,2017-05-01 07:06:39+00:00
"(42.515092, -2.370162)",467.971,2017-05-01 07:06:49+00:00
"(42.514785, -2.370169)",468.545,2017-05-01 07:07:22+00:00
"(42.514898, -2.370087)",468.152,2017-05-01 07:08:10+00:00
"(42.514803, -2.37013)",468.374,2017-05-01 07:08:49+00:00
"(42.515051, -2.3702)",467.956,2017-05-01 07:09:02+00:00
"(42.514859, -2.373688)",469.021,2017-05-01 07:41:34+00:00
"(42.514582, -2.373534)",468.308,2017-05-01 07:42:02+00:00
"(42.514645, -2.373656)",468.498,2017-05-01 07:42:48+00:00
"(42.515209, -2.373685)",468.266,2017-05-01 07:43:19+00:00
"(42.515285, -2.374276)",463.813,2017-05-01 07:43:37+00:00
"(42.515547, -2.374622)",460.153,2017-05-01 07:43:57+00:00
"(42.514858, -2.374724)",452.91,2017-05-01 07:44:22+00:00
"(42.514895, -2.375834)",440.999,2017-05-01 07:44:50+00:00
"(42.514538, -2.375481)",438.933,2017-05-01 07:45:08+00:00
"(42.513471, -2.376301)",427.78,2017-05-01 07:45:59+00:00
"(42.512946, -2.375416)",427.776,2017-05-01 07:46:39+00:00
"(42.512759, -2.375476)",427.69,2017-05-01 07:46:48+00:00
"(42.493299, -2.405581)",403.819,2017-05-01 07:56:39+00:00
"(42.491389, -2.412365)",390.008,2017-05-01 07:58:21+00:00
"(42.489908, -2.418258)",391.958,2017-05-01 08:00:27+00:00
"(42.489203, -2.418916)",393.646,2017-05-01 08:00:59+00:00
"(42.489137, -2.41995)",396.833,2017-05-01 08:01:29+00:00
"(42.48886, -2.420401)",397.933,2017-05-01 08:01:46+00:00
"(42.488486, -2.422301)",401.73,2017-05-01 08:03:03+00:00
"(42.485757, -2.427981)",428.869,2017-05-01 08:07:52+00:00
"(42.484666, -2.431699)",434.243,2017-05-01 08:10:40+00:00
"(42.482262, -2.434394)",426.41,2017-05-01 08:11:45+00:00
"(42.480007, -2.435601)",414.938,2017-05-01 08:13:00+00:00
"(42.477812, -2.437204)",403.27,2017-05-01 08:14:05+00:00
"(42.47705, -2.437591)",398.417,2017-05-01 08:23:24+00:00
"(42.476175, -2.439138)",379.908,2017-05-01 08:23:52+00:00
"(42.474832, -2.439537)",370.084,2017-05-01 08:24:09+00:00
"(42.473803, -2.439674)",370.092,2017-05-01 08:24:28+00:00
"(42.473006, -2.4402)",369.679,2017-05-01 08:24:49+00:00
"(42.472505, -2.440247)",369.019,2017-05-01 08:25:04+00:00
"(42.471922, -2.440923)",369.796,2017-05-01 08:25:23+00:00
"(42.471447, -2.441847)",369.775,2017-05-01 08:25:44+00:00
"(42.470969, -2.444008)",373.639,2017-05-01 08:27:40+00:00
"(42.470766, -2.444112)",372.266,2017-05-01 08:28:03+00:00
"(42.470576, -2.443888)",368.316,2017-05-01 08:29:09+00:00
"(42.470598, -2.444029)",368.876,2017-05-01 08:29:44+00:00
"(42.469115, -2.443327)",369.513,2017-05-01 08:30:43+00:00
"(42.468757, -2.443468)",375.708,2017-05-01 08:31:00+00:00
"(42.46846, -2.44416)",377.122,2017-05-01 08:31:22+00:00
"(42.468296, -2.445177)",377.02,2017-05-01 08:31:55+00:00
"(42.467646, -2.446605)",378.547,2017-05-01 08:32:42+00:00
"(42.467726, -2.44767)",380.737,2017-05-01 08:34:56+00:00
"(42.467549, -2.447368)",378.664,2017-05-01 08:36:08+00:00
"(42.46768, -2.447636)",380.543,2017-05-01 08:38:44+00:00
"(42.467931, -2.447749)",380.567,2017-05-01 08:38:52+00:00
"(42.467868, -2.44764)",380.554,2017-05-01 08:39:06+00:00
"(42.467853, -2.447792)",380.893,2017-05-01 08:39:27+00:00
"(42.467652, -2.447824)",381.665,2017-05-01 08:39:40+00:00
"(42.467605, -2.447475)",379.321,2017-05-01 08:40:52+00:00
"(42.46749, -2.448494)",384.008,2017-05-01 08:42:41+00:00
"(42.467081, -2.449565)",385.32,2017-05-01 08:43:56+00:00
"(42.466769, -2.449637)",385.048,2017-05-01 08:44:23+00:00
"(42.466706, -2.450085)",386.315,2017-05-01 08:46:40+00:00
"(42.466417, -2.450334)",387.035,2017-05-01 08:48:43+00:00
"(42.46618, -2.450213)",387.092,2017-05-01 08:49:54+00:00
"(42.466284, -2.450559)",387.081,2017-05-01 08:50:30+00:00
"(42.466157, -2.450862)",387.035,2017-05-01 08:52:05+00:00
"(42.466298, -2.451336)",387.042,2017-05-01 08:52:17+00:00
"(42.466081, -2.451532)",387.054,2017-05-01 08:52:26+00:00
"(42.465426, -2.453811)",388.056,2017-05-01 08:53:41+00:00
"(42.46506, -2.453953)",388.811,2017-05-01 08:54:37+00:00
"(42.464861, -2.454282)",389.008,2017-05-01 08:54:50+00:00
"(42.464793, -2.455147)",389.056,2017-05-01 08:55:09+00:00
"(42.465056, -2.455035)",389.044,2017-05-01 08:55:54+00:00
"(42.46492, -2.455843)",389.061,2017-05-01 08:56:16+00:00
"(42.46402, -2.459424)",390.071,2017-05-01 08:57:41+00:00
"(42.463508, -2.462285)",392.148,2017-05-01 08:59:34+00:00
"(42.46237, -2.466737)",396.057,2017-05-01 09:01:52+00:00
"(42.462352, -2.466416)",396.521,2017-05-01 09:02:11+00:00
"(42.462387, -2.466312)",396.428,2017-05-01 09:02:51+00:00
"(42.462274, -2.467165)",396.075,2017-05-01 09:03:22+00:00
"(42.462145, -2.467235)",396.028,2017-05-01 09:03:26+00:00
"(42.461931, -2.46699)",396.02,2017-05-01 09:03:35+00:00
"(42.459903, -2.466277)",400.808,2017-05-01 09:04:36+00:00
"(42.458224, -2.473044)",408.448,2017-05-01 09:07:52+00:00
"(42.457853, -2.473101)",409.746,2017-05-01 09:08:06+00:00
"(42.457349, -2.472875)",410.453,2017-05-01 09:08:25+00:00
"(42.457045, -2.473044)",411.053,2017-05-01 09:08:39+00:00
"(42.456803, -2.472983)",411.28,2017-05-01 09:08:49+00:00
"(42.456653, -2.473188)",412.569,2017-05-01 09:08:57+00:00
"(42.455869, -2.477034)",412.833,2017-05-01 09:10:45+00:00
"(42.455698, -2.477459)",412.96,2017-05-01 09:10:53+00:00
"(42.455275, -2.477672)",410.673,2017-05-01 09:11:05+00:00
"(42.454914, -2.479782)",410.885,2017-05-01 09:12:01+00:00
"(42.454131, -2.481362)",411.013,2017-05-01 09:12:43+00:00
"(42.453508, -2.483183)",411.808,2017-05-01 09:13:29+00:00
"(42.453029, -2.486832)",413.048,2017-05-01 09:14:55+00:00
"(42.451719, -2.49015)",416.496,2017-05-01 09:16:23+00:00
"(42.450418, -2.494896)",421.893,2017-05-01 09:18:36+00:00
"(42.450299, -2.495046)",423.023,2017-05-01 09:18:45+00:00
"(42.450116, -2.494901)",423.45,2017-05-01 09:18:56+00:00
"(42.449977, -2.495089)",425.249,2017-05-01 09:19:05+00:00
"(42.449831, -2.497716)",431.253,2017-05-01 09:21:04+00:00
"(42.449267, -2.498199)",434.56,2017-05-01 09:21:26+00:00
"(42.448816, -2.498271)",432.198,2017-05-01 09:21:36+00:00
"(42.448684, -2.498818)",431.815,2017-05-01 09:21:45+00:00
"(42.44834, -2.499172)",430.926,2017-05-01 09:21:56+00:00
"(42.448109, -2.499769)",428.508,2017-05-01 09:22:07+00:00
"(42.447678, -2.499897)",432.77,2017-05-01 09:22:25+00:00
"(42.447106, -2.500636)",435.818,2017-05-01 09:23:18+00:00
"(42.447086, -2.500424)",436.945,2017-05-01 09:23:45+00:00
"(42.448161, -2.503518)",436.985,2017-05-01 09:30:15+00:00
"(42.448091, -2.503932)",438.262,2017-05-01 09:31:04+00:00
"(42.447584, -2.503767)",437.091,2017-05-01 09:32:08+00:00
"(42.44732, -2.503954)",437.325,2017-05-01 09:33:03+00:00
"(42.447178, -2.504741)",442.352,2017-05-01 09:33:36+00:00
"(42.446744, -2.505543)",441.479,2017-05-01 09:34:02+00:00
"(42.446748, -2.506392)",440.505,2017-05-01 09:34:16+00:00
"(42.447131, -2.507832)",442.725,2017-05-01 09:34:41+00:00
"(42.447037, -2.50858)",441.608,2017-05-01 09:34:56+00:00
"(42.444926, -2.513072)",443.618,2017-05-01 09:36:24+00:00
"(42.444676, -2.513327)",444.076,2017-05-01 09:36:31+00:00
"(42.444467, -2.513297)",443.713,2017-05-01 09:36:36+00:00
"(42.444112, -2.512157)",441.393,2017-05-01 09:36:56+00:00
"(42.443933, -2.512084)",442.34,2017-05-01 09:37:01+00:00
"(42.443315, -2.513142)",443.259,2017-05-01 09:37:26+00:00
"(42.442915, -2.513287)",444.723,2017-05-01 09:37:38+00:00
"(42.442134, -2.513232)",444.69,2017-05-01 09:37:58+00:00
"(42.441484, -2.513471)",444.299,2017-05-01 09:38:54+00:00
"(42.441412, -2.51333)",443.107,2017-05-01 09:46:56+00:00
"(42.44133, -2.513607)",444.827,2017-05-01 09:47:04+00:00
"(42.44156, -2.514556)",447.408,2017-05-01 09:47:33+00:00
"(42.441475, -2.514767)",448.27,2017-05-01 09:47:42+00:00
"(42.440013, -2.5149)",449.318,2017-05-01 09:48:26+00:00
"(42.439114, -2.515331)",450.415,2017-05-01 09:48:52+00:00
"(42.437802, -2.514392)",459.235,2017-05-01 09:49:59+00:00
"(42.437299, -2.515366)",466.852,2017-05-01 09:51:03+00:00
"(42.436594, -2.516182)",480.111,2017-05-01 09:52:17+00:00
"(42.436607, -2.51642)",482.985,2017-05-01 09:52:32+00:00
"(42.437597, -2.517793)",485.782,2017-05-01 09:55:25+00:00
"(42.438068, -2.519112)",490.613,2017-05-01 09:56:08+00:00
"(42.439182, -2.521304)",503.043,2017-05-01 09:58:15+00:00
"(42.439495, -2.52247)",509.407,2017-05-01 09:59:05+00:00
"(42.439991, -2.523386)",515.008,2017-05-01 09:59:41+00:00
"(42.440095, -2.523898)",514.042,2017-05-01 09:59:56+00:00
"(42.439572, -2.529138)",511.16,2017-05-01 10:02:02+00:00
"(42.438888, -2.532182)",504.157,2017-05-01 10:02:53+00:00
"(42.438467, -2.535606)",500.267,2017-05-01 10:03:47+00:00
"(42.437976, -2.537089)",497.334,2017-05-01 10:04:08+00:00
"(42.437479, -2.539456)",498.063,2017-05-01 10:04:52+00:00
"(42.436903, -2.540421)",491.997,2017-05-01 10:05:34+00:00
"(42.437022, -2.540322)",493.084,2017-05-01 10:05:45+00:00
"(42.436332, -2.54295)",478.097,2017-05-01 10:07:17+00:00
"(42.435547, -2.548171)",470.023,2017-05-01 10:08:29+00:00
"(42.435933, -2.549701)",471.525,2017-05-01 10:09:25+00:00
"(42.435038, -2.550869)",469.708,2017-05-01 10:10:25+00:00
"(42.434827, -2.55148)",469.06,2017-05-01 10:10:31+00:00
"(42.432883, -2.558347)",477.998,2017-05-01 10:13:06+00:00
"(42.432567, -2.559067)",485.315,2017-05-01 10:13:51+00:00
